"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"42491",8.364,11.945,6.608,12.702,6.694,9.613,7.122,9.903,7.689,6.901,6.608
"42492",5.229,8.709,5.008,8.576,5.349,7.305,6.551,5.77,6.323,4.339,4.339
"42493",5.19,7.947,4.664,7.319,8.247,8.371,7.101,5.365,7.195,8.081,4.664
"42494",9.4,6.989,5.522,6.204,8.524,7.508,9.459,6.633,2.219,5.307,2.219
"42495",10.793,4.277,7.234,6.509,6.86,4.755,11.347,5.318,4.918,5.662,4.277
"42496",7.134,7.817,9.339,4.451,5.562,5.747,11.162,6.503,5.649,5.733,4.451
"42497",5.068,9.197,7.409,6.465,3.793,5.325,9.29,8.822,6.597,7.396,3.793
"42498",4.655,7.916,4.58,4.102,8.91,3.951,11.225,9.412,7.392,8.256,3.951
"42499",6.12,8.053,2.293,8.424,6.023,5.12,10.497,8.355,12.66,8.276,2.293
"42500",6.913,7.881,2.574,8.508,6.395,6.038,10.634,5.689,11.702,5.628,2.574
"42501",7.834,8.703,0.996,8.808,6.349,5.724,10.021,7.845,10.323,8.905,0.996
"42502",5.028,7.933,4.225,11.925,4.401,5.596,4.479,7.894,11.29,4.51,4.225
"42503",3.87,3.947,2.838,9.87,5.918,6.258,7.649,12.316,12.545,4.227,2.838
"42504",3.623,3.996,3.897,7.71,5.102,7.649,8.047,12.307,8.961,6.326,3.623
"42505",5.585,7.17,3.257,8.774,8.63,8.861,11.764,12.222,9.279,9.54,3.257
"42506",3.948,8.197,11.27,9.189,4.178,11.699,10.15,11.816,8.945,11.14,3.948
"42507",4.624,8.968,10.536,8.887,4.071,7.092,9.663,9.609,10.052,10.491,4.071
"42508",3.856,6.189,6.119,6.088,6.4,5.663,10.976,11.917,3.588,7.05,3.588
"42509",2.169,7.36,9.235,4.049,4.7,7.918,8.716,10.014,3.862,6.569,2.169
"42510",3.539,9.301,6.223,7.46,5.137,6.87,9.792,9.016,4.435,5.948,3.539
"42511",5.116,8.334,6.06,10.18,4.136,6.691,7.243,7.254,5.513,6.042,4.136
"42512",5.588,9.958,5.418,9.658,4.974,5.968,6.612,4.324,5.029,8.48,4.324
"42513",7.711,9.348,4.845,9.348,5.62,10.746,6.529,4.69,8.433,7.522,4.69
"42514",7.096,8.851,4.616,8.801,8.605,6.275,8.417,7.881,8.126,10.174,4.616
"42515",10.854,9.812,8.182,8.87,13.556,7.537,9.191,9.774,6.47,10.825,6.47
"42516",10.157,9.969,11.18,7.023,11.55,8.911,8.447,13.143,6.267,8.622,6.267
"42517",9.851,11.787,10.704,7.905,8.259,7.914,9.506,11.098,8.536,9.423,7.905
"42518",8.746,9.744,9.749,11.064,6.637,6.308,7.375,11.455,10.758,9.411,6.308
"42519",8.084,8.662,7.747,11.242,7.154,9.121,9.045,13.112,10.418,6.853,6.853
"42520",12.088,8.763,9.114,10.559,9.2,14.856,7.575,10.657,8.648,10.651,7.575
"42521",9.608,10.424,8.803,10.219,8.825,14.38,7.712,10.498,13.556,11.447,7.712
"42522",6.6,10.322,12.484,11.33,10.401,10.994,10.815,9.865,17.61,9.478,6.6
"42523",7.181,10.03,11.847,10.461,10.828,9.688,10.154,7.47,18.077,8.717,7.181
"42524",6.086,13.12,8.998,9.351,11.969,10.02,8.848,9.311,14.04,8.681,6.086
"42525",7.329,16.676,9.312,6.418,10.008,13.082,11.029,11.134,13.27,9.841,6.418
"42526",3.412,14.967,9.841,6.535,3.24,15.69,9.412,10.848,12.295,10.755,3.24
"42527",2.285,10.932,8.846,8.455,5.87,18.367,9.099,13.814,13.077,9.677,2.285
"42528",2.673,9.588,8.391,10.195,7.148,14.091,7.262,11.991,9.311,8.384,2.673
"42529",8.332,6.795,8.726,8.235,5.199,11.03,7.995,11.373,9.972,8.048,5.199
"42530",8.65,11.209,10.383,7.815,7.365,12.175,8.927,7.575,11.107,8.664,7.365
"42531",10.047,9.277,9.771,8.767,5.879,10.908,11.297,7.225,13.81,10.802,5.879
"42532",9.723,7.617,10.217,10.46,7.646,12.007,9.783,6.477,14.044,10.565,6.477
"42533",8.253,9.755,9.114,8.694,7.963,11.922,10.398,7.59,12.663,9.777,7.59
"42534",12.216,9.203,7.994,7.319,8.587,10.193,10.17,6.452,12.66,6.704,6.452
"42535",14.805,11.119,8.985,8.606,8.805,14.497,11.42,7.636,12.368,8.692,7.636
"42536",11.348,10.568,9.885,10.089,9.166,13.937,11.311,8.808,13.776,9.146,8.808
"42537",11.034,11.609,7.758,8.976,8.398,14.245,8.944,8.504,12.211,8.371,7.758
"42538",10.743,12.441,7.816,5.25,8.663,12.751,8.829,8.975,11.928,7.25,5.25
"42539",11.421,10.341,6.722,7.415,12.273,12.109,9.349,11.693,11.348,8.703,6.722
"42540",10.534,9.627,9.393,11.25,9.225,12.493,8.603,8.962,11.936,9.265,8.603
"42541",10.564,8.76,11.053,12.095,8.121,13.635,9.27,8.574,13.417,13.217,8.121
"42542",8.954,8.85,12.838,10.736,9.437,11.976,10.397,10.208,13.867,10.332,8.85
"42543",7.535,11.458,12.852,10.379,11.389,12.16,11.869,12.911,13.094,10.826,7.535
"42544",8.017,9.102,12.53,7.808,11.586,17.885,15.588,17.19,13.28,12.821,7.808
"42545",7.562,12.542,12.317,10.194,11.486,12.33,14.434,15.046,10.434,12.227,7.562
"42546",8.868,8.083,10.316,9.587,14.426,11.293,13.391,14.568,11.587,14.097,8.083
"42547",9.335,12.057,9.515,10.58,10.898,11.498,13.219,12.766,14.155,12.777,9.335
"42548",10.025,11.323,11.737,10.6,14.069,13.725,10.265,12.084,12.814,11.269,10.025
"42549",9.57,10.126,10.122,12.462,9.255,8.443,9.291,12.23,14.237,14.298,8.443
"42550",10.508,9.927,10.002,11.953,7.927,10.663,8.548,12.636,15.744,11.736,7.927
"42551",12.967,8.396,12.186,11.419,9.427,10.34,10.24,12.279,17.569,9.536,8.396
"42552",11.182,10.822,9.791,10.764,8.024,12.027,9.041,10.133,19.059,9.628,8.024
"42553",11.553,10.747,7.84,11.771,9.121,11.853,12.212,10.348,13.624,11.441,7.84
"42554",12.194,12.198,8.801,12.154,10.869,11.217,11.941,11.193,13.854,10.681,8.801
"42555",12.185,9.982,8.572,11.104,9.577,13.366,11.197,11.656,15.027,9.25,8.572
"42556",11.206,10.039,10.772,7.518,11.502,12.009,11.244,9.59,15.066,10.959,7.518
"42557",13.104,10.461,9.387,12.519,8.471,10.831,10.753,9.46,14.519,11.435,8.471
"42558",13.439,12.215,10.089,12.377,6.961,9.433,9.95,8.386,13.385,10.099,6.961
"42559",14.181,12.892,11.586,11.977,8.91,6.959,12.851,11.2,13.809,10.834,6.959
"42560",12.773,12.986,11.892,11.921,9.497,8.492,12.083,10.385,12.571,10.933,8.492
"42561",12.114,15.327,12.318,10.686,6.341,5.442,8.903,12.36,9.594,11.472,5.442
"42562",10.524,12.73,11.832,9.106,7.046,6.67,9.221,9.279,12.481,10.494,6.67
"42563",8.514,13.833,8.598,12.465,6.985,6.365,9.864,9.322,12.425,8.772,6.365
"42564",8.889,11.526,9.041,10.053,8.557,7.682,11.43,9.516,12.343,8.435,7.682
"42565",12.587,11.882,9.019,8.697,7.594,10.552,9.95,7.85,13.283,9.067,7.594
"42566",11.505,11.812,10.143,11.196,7.168,12.332,9.849,7.575,11.327,14.263,7.168
"42567",11.434,12.91,11.082,10.878,9.021,12.686,11.432,7.958,9.519,11.766,7.958
"42568",10.894,16.424,13.39,11.047,8.774,9.99,8.531,7.274,10.652,11.457,7.274
"42569",12.947,12.383,13.758,10.018,6.888,11.443,8.674,9.235,11.316,9.199,6.888
"42570",11.543,10.536,11.455,9.551,6.581,11.067,11.901,11.834,11.969,11.839,6.581
"42571",15.684,12.094,10.409,9.971,5.81,13.792,9.801,8.866,12.125,11.847,5.81
"42572",17.289,13.357,12.415,9.565,9.27,13.428,13.23,10.212,10.766,9.316,9.27
"42573",17.079,11.964,12.626,9.238,9.405,14.074,13.459,10.464,11.072,9.839,9.238
"42574",16.12,9.582,11.47,10.229,10.474,13.416,13.004,8.626,12.3,10.256,8.626
"42575",10.482,9.633,12.456,12.79,13.863,13.494,11.822,11.495,9.305,10.487,9.305
"42576",9.932,14.732,9.336,11.098,13.158,12.947,14.338,11.386,14.67,11.53,9.336
"42577",9.537,14.12,11.068,11.508,14.213,11.572,15.406,11.142,17.725,12.848,9.537
"42578",12.864,13.858,8.239,12.018,10.86,10.488,12.377,10.783,14.822,11.211,8.239
"42579",12.866,15.538,9.994,10.873,11.61,10.452,10.022,9.162,12.737,13.749,9.162
"42580",14.063,18.412,8.916,11.07,9.881,7.206,8.636,8.062,15.122,14.495,7.206
"42581",13.519,19.713,10.698,10.681,9.516,10.382,8.764,11.295,12.691,15.034,8.764
"42582",14.602,17.415,11.534,12.631,9.22,12.146,8.906,11.795,7.514,13.981,7.514
"42583",13.022,16.501,14.252,12.441,10.765,9.026,14.091,13.277,8.596,11.209,8.596
"42584",13.761,15.978,11.845,13.912,12.726,11.843,12.379,12.506,10.304,12.771,10.304
"42585",12.722,13.501,10.99,13.379,10.416,7.791,11.267,11.01,10.513,13.851,7.791
"42586",13.358,12.477,10.182,12.879,6.696,11.213,12.334,9.836,10.394,16.638,6.696
"42587",13.372,19.289,10.655,8.761,11.507,10.59,9.393,12.721,12.167,14.506,8.761
"42588",12.42,17.907,8.864,10.465,12.62,9.734,10.287,13.708,9.879,13.52,8.864
"42589",11.326,16.294,9.69,10.407,13.603,8.444,9.677,8.076,9.337,14.018,8.076
"42590",11.741,15.199,11.145,10.754,12.647,8.395,10.044,7.617,10.298,14.233,7.617
"42591",12.554,11.661,11.92,12.547,12.972,9.816,8.492,7.839,11.416,11.141,7.839
"42592",11.889,16.043,9.584,12.029,12.168,11.35,9.026,7.139,10.967,10.281,7.139
"42593",11.557,15.627,9.731,11.261,14.509,10.848,14.599,8.803,11.571,9.593,8.803
"42594",15.235,12.569,10.387,11.853,14.883,10.399,11.094,7.828,11.041,10.21,7.828
"42595",17.721,14.763,10.222,11.384,15.451,10.178,11.874,7.692,6.789,12.804,6.789
"42596",17.716,11.985,9.645,10.287,13.195,16.187,11.047,8.997,9.695,12.297,8.997
"42597",15.154,10.698,9.474,10.832,10.581,15.841,14.158,8.001,5.183,9.959,5.183
"42598",17.149,10.065,10.353,10.886,11.191,14.125,14.06,7.809,9.004,12.539,7.809
"42599",13.96,9.694,9.331,9.073,11.383,14.354,10.944,7.43,12.478,11.177,7.43
"42600",13.712,11.035,9.476,8.889,10.931,13.568,10.357,7.269,13.395,11.176,7.269
"42601",13.377,10.981,10.263,11.274,11.582,10.723,8.338,7.543,14.448,12.758,7.543
"42602",13.927,12.144,8.029,9.925,12.433,8.326,10.336,9.193,11.629,12.18,8.029
"42603",13.655,11.85,9.782,10.319,13.528,10.274,12.099,7.343,8.696,8.579,7.343
"42604",14.336,13.034,9.699,6.881,15.013,11.258,12.353,7.523,12.88,14.372,6.881
"42605",13.214,12.23,9.523,6.836,13.925,10.836,11.273,7.547,13.894,12.999,6.836
"42606",12.755,11.789,11.087,11.066,9.921,11.462,9.762,7.853,12.749,8.275,7.853
"42607",13.741,12.736,9.338,10.254,9.357,11.197,7.415,9.139,13.058,9.411,7.415
"42608",12.748,12.806,9.449,10.591,7.197,10.254,8.356,12.016,13.78,9.859,7.197
"42609",11.339,13.313,12.814,10.712,6.994,10.623,14.961,10.75,9.845,7.207,6.994
"42610",11.442,14.433,11.198,10.6,8.692,10.737,11.504,10.416,11.428,10.637,8.692
"42611",13.43,14.885,8.998,9.664,9.377,8.72,10.992,12.499,12.592,9.473,8.72
"42612",12.977,13.696,8.346,9.956,16.506,7.201,13.151,14.372,11.442,9.627,7.201
"42613",11.493,10.431,9.311,9.15,11.252,7.064,12.491,11.367,14.617,11.022,7.064
"42614",11.154,11.145,9.353,11.747,12.749,8.369,9.06,9.103,13.457,16.901,8.369
"42615",14.492,11.235,9.866,12.353,12.743,7.839,6.5,10.729,12.184,18.55,6.5
"42616",14.861,10.771,10.661,9.74,14.092,8.113,9.1,11.354,9.812,14.969,8.113
"42617",12.583,6.599,10.752,12.935,14.211,8.714,10.927,14.055,9.525,15.52,6.599
"42618",12.113,10.356,9.694,16.411,15.434,8.837,10.356,14.685,14.097,9.447,8.837
"42619",11.644,8.443,10.44,16.543,15.666,10.298,9.113,13.953,13.718,7.79,7.79
"42620",10.142,7.4,10.252,14.989,16.217,12.277,8.214,14.673,13.5,7.953,7.4
"42621",14.728,8.958,8.719,13.342,14.988,12.204,8.176,12.928,14.82,9.524,8.176
"42622",15.278,10.123,10.165,18.054,13.461,11.901,8.471,12.357,13.94,10.254,8.471
"42623",14.075,10.04,7.191,18.709,7.09,9.859,7.164,13.634,14.09,6.816,6.816
"42624",17.602,11.137,8.86,16.922,8.183,10.263,7.575,14.657,14.175,8.506,7.575
"42625",16.325,12.396,12.735,13.02,7.956,10.457,12.155,12.597,15.662,7.798,7.798
"42626",14.629,16.81,14.037,11.97,6.605,10.612,8.438,14.549,16.288,9.153,6.605
"42627",14.335,13.047,12.317,10.334,12.931,9.748,12.346,16.22,13.479,9.868,9.748
"42628",13.845,11.617,12.267,10.31,16.661,10.782,14.293,11.598,17.438,10.158,10.158
"42629",14.554,9.082,9.354,12.309,18.606,10.673,8.491,12.89,17.063,8.302,8.302
"42630",15.63,10.986,7.513,10.511,13.86,10.231,8.666,8.404,19.475,9.957,7.513
"42631",16.556,11.188,9.715,11.815,11.431,10.98,9.692,8.633,16.129,7.057,7.057
"42632",15.268,7.627,8.818,8.832,13.288,10.851,7.894,9,13.371,11.491,7.627
"42633",13.248,6.019,10.462,7.556,13.986,9.114,10.676,7.837,13.911,9.779,6.019
"42634",9.792,10.607,10.234,10.286,13.617,9.151,8.871,10.876,13.314,12.249,8.871
"42635",10.959,12.487,9.997,8.827,15.398,11.214,8.694,8.655,13.041,7.705,7.705
"42636",11.068,13.434,8.244,11.305,13.635,12.248,9.298,9.429,16.794,10.424,8.244
"42637",12.621,10.234,5.213,11.962,15.845,12.76,9.311,11.837,14.975,12.135,5.213
"42638",13.891,7.737,5.631,12.519,19.141,16.056,11.103,6.574,16.133,10.081,5.631
"42639",6.904,9.709,7.096,8.348,18.036,10.816,13.723,7.904,11.517,10.174,6.904
"42640",6.832,10.92,7.99,7.605,17.184,17.544,12.225,10.295,10.969,13.149,6.832
"42641",9.464,10.82,9.844,11.866,16.679,17.398,14.924,12.561,13.111,11.237,9.464
"42642",10.49,10.629,10.115,10.904,15.535,14.472,12.344,16.252,12.839,10.334,10.115
"42643",12.904,11.644,6.327,9.973,13.769,9.678,12.09,11.885,11.449,9.325,6.327
"42644",12.281,12.956,4.081,10.031,12.805,10.339,10.665,10.434,14.373,8.481,4.081
"42645",11.565,11.519,6.036,9.486,13.859,10.053,7.678,13.288,14.513,8.932,6.036
"42646",8.117,7.487,4.345,6.152,12.66,10.672,6.968,13.582,12.613,8.738,4.345
"42647",11.867,9.795,6.407,6.923,15.744,13.115,6.765,10.733,12.983,10.256,6.407
"42648",13.585,14.067,5.248,7.955,14.975,13.447,14.371,11.096,8.099,12.805,5.248
"42649",10.504,11.92,5.577,8.775,13.09,13.257,11.535,9.85,9.087,11.128,5.577
"42650",10.28,16.843,8.955,14.182,12.976,13.096,7.161,14.061,11.058,8.777,7.161
"42651",10.101,14.506,7.11,6.56,10.961,16.063,7.945,12.68,9.77,9.088,6.56
"42652",9.175,12.38,8.048,9.335,10.956,10.029,7.479,11.724,11.889,4.507,4.507
"42653",9.053,11.929,1.452,11.762,11.15,10.95,7.46,10.465,11.247,9.301,1.452
"42654",10.298,10.579,5.895,13.423,10.303,11.394,5.898,9.372,10.958,8.709,5.895
"42655",13.646,10.135,4.68,12.134,10.24,10.664,7.64,10.281,11.837,7.853,4.68
"42656",15.099,8.353,4.265,11.69,12.063,8.535,7.157,13.525,10.976,9.213,4.265
"42657",12.768,8.251,4.615,11.373,12.725,11.912,5.837,8.358,11.72,9.368,4.615
"42658",6.011,8.149,2.158,14.263,9.851,10.126,4.873,4.722,11.072,6.527,2.158
"42659",7.808,9.468,10.454,11.604,9.793,11.135,5.209,6.38,10.926,8.156,5.209
"42660",7.832,10.782,2.93,8.772,8.372,9.728,4.627,8.52,9.918,6.943,2.93
"42661",10.538,13.557,7.634,9.898,6.839,5.754,3.461,6.29,7.982,8.634,3.461
"42662",7.472,15.623,8.295,7.691,7.648,4.497,3.864,6.978,8.898,7.178,3.864
"42663",8.462,12.981,7.291,4.533,6.374,5.288,4.168,8.636,5.739,2.662,2.662
"42664",4.837,13.981,6.736,5.301,9.913,6.285,7.724,7.054,8.018,4.031,4.031
"42665",5.431,9.33,4.637,8.058,8.638,11.82,6.748,9.825,7.605,7.244,4.637
"42666",11.382,11.423,3.496,11.589,9.58,6.176,10.62,7.713,3.823,4.557,3.496
"42667",7.716,7.655,3.135,10.767,7.192,4.861,6.193,6.1,7.239,6.093,3.135
"42668",7.484,13.311,3.389,10.005,8.812,7.919,6.291,6.883,7.695,8.216,3.389
"42669",7.823,14.417,7.504,12.471,7.222,4.924,9.609,5.226,7.156,6.588,4.924
"42670",7.39,14.145,-0.205,12.971,6.231,8.455,7.552,8.662,12.025,8.488,-0.205
"42671",7.426,15.742,1.136,5.511,5.47,10.737,8.27,11.969,10.589,10.074,1.136
"42672",5.263,9.531,7.603,3.775,3.369,12.654,10.459,4.996,8.74,9.471,3.369
"42673",2.613,8.788,6.736,2.582,3.167,7.781,10.988,4.313,6.767,8.787,2.582
"42674",4.522,11.149,2.623,2.862,7.824,10.241,10.875,7.092,7.413,9.026,2.623
"42675",5.168,12.134,-1.896,3.825,5.704,7.418,9.514,6.93,10.202,6.835,-1.896
"42676",2.689,10.226,0.957,-0.964,5.263,7.73,5.597,5.549,7.03,6.808,-0.964
"42677",2.82,9.687,3.44,0.818,6.99,12.732,11.926,7.201,6.692,4.823,0.818
"42678",5.588,8.459,6.975,3.807,7.578,9.478,3.368,5.639,3.612,7.036,3.368
"42679",6.728,6.026,9.077,4.687,9.136,4.009,-0.928,5.7,3.557,10.576,-0.928
"42680",5.86,8.136,12.695,0.072,8.35,6.004,2.157,3.889,1.995,5.085,0.072
"42681",5.126,12.22,6.493,3.295,8.86,7.928,6.631,3.067,3.555,3.239,3.067
"42682",7.847,15.692,3.298,4.263,9.8,6.604,5.468,0.296,3.823,5.389,0.296
"42683",4.894,10.282,10.47,0.417,5.438,5.349,2.922,1.623,6.046,2.962,0.417
"42684",5.988,6.019,3.191,-0.345,5.856,8.061,3.713,6.385,3.625,4.14,-0.345
"42685",8.649,5.845,9.294,-0.881,1.962,4.734,1.013,6.656,1.126,5.319,-0.881
"42686",6.616,3.033,9.656,0.012,4.982,7.601,2.426,5.589,5.63,7.5,0.012
"42687",7.428,-0.788,6.707,1.017,4.328,4.473,5.804,-0.038,6.433,5.375,-0.788
"42688",5.825,3.748,2.217,1.793,8.079,5.054,0.072,-1.011,6.608,6.08,-1.011
"42689",4.317,4.522,6.453,2.476,5.118,0.624,7.125,0.661,4.261,7.174,0.624
"42690",1.898,5.332,5.699,4.589,1.532,1.747,7.548,-0.356,7.886,6.146,-0.356
"42691",2.983,4.161,3.715,4.624,1.351,-0.112,4.244,4.105,2.774,5.953,-0.112
"42692",8.66,7.372,7.01,3.193,5.402,1.459,-1.454,-0.452,7.009,7.733,-1.454
"42693",11.031,7.216,7.946,1.304,8.981,1.223,-0.846,0.408,2.434,6.455,-0.846
"42694",10.596,5.888,6.182,0.571,6.303,-0.665,0.578,-0.715,3.402,11.041,-0.715
"42695",6.77,6.76,8.386,0.516,6.213,0,0.3,1.304,3.984,10.919,0
"42696",1.699,10.129,8.638,-1.262,4.217,-0.096,5.094,1.814,2.761,9.612,-1.262
"42697",0.711,6.241,8.428,-1.76,4.333,0.118,2.469,2.47,0.92,7.012,-1.76
"42698",1.991,3.303,7.658,6.921,2.407,0.871,4.954,-0.491,3.714,6.957,-0.491
"42699",6.152,4.603,6.334,2.253,-0.814,2.125,6.483,4.35,7.801,2.177,-0.814
"42700",4.804,1.426,3.459,0.113,-2.285,1.617,4.066,0.735,6.348,2.966,-2.285
"42701",4.16,2.942,3.832,-0.107,4.76,-0.831,3.749,1.491,3.576,6.208,-0.831
"42702",8.488,4.345,5.978,0.274,5.346,-0.969,1.557,0.715,0.063,3.778,-0.969
"42703",4.341,5.054,8.497,3.589,5.567,-4.836,2.471,-1.108,-0.649,1.412,-4.836
"42704",7.349,4.477,8.492,0.852,10.151,-7.465,4.251,-2.147,1.427,0.224,-7.465
"42705",7.489,6.5,1.128,2.799,8.176,-4.04,5.437,-1.094,-1.133,-1.131,-4.04
"42706",7.48,8.825,1.601,5.556,10.752,-3.812,5.08,-0.368,1.514,-2.699,-3.812
"42707",4.823,6.13,0.972,0.332,7.583,-6.291,2.095,0.84,6.401,-0.867,-6.291
"42708",-0.691,10.227,2.694,-1.792,2.431,-4.035,-0.056,6.723,2.052,8.287,-4.035
"42709",-4.132,2.766,7.708,3.334,3.605,-2.799,1.363,7.771,-0.831,7.944,-4.132
"42710",-5.51,5.891,9.758,2.544,5.374,-0.014,5.733,10.447,-2.643,2.334,-5.51
"42711",-5.144,5.307,3.569,2.958,9.109,8.311,8.158,8.31,2.523,1.657,-5.144
"42712",-4.911,6.728,1.76,4.562,9.429,2.365,6.032,0.839,-0.943,8.597,-4.911
"42713",-5.385,8.167,7.692,8.194,8.361,-3.313,-0.188,-0.193,-1.459,1.327,-5.385
"42714",-4.097,10.001,8.173,6.586,6.697,-4.114,4.338,-2.061,-0.801,2.905,-4.114
"42715",-0.867,6.071,8.204,7.107,4.84,5,1.693,2.14,-2.8,3.819,-2.8
"42716",-3.354,6.479,2.556,4.873,4.628,8.371,8.762,0.707,-0.565,2.906,-3.354
"42717",-0.53,6.215,1.898,8.909,4.882,9.34,4.172,-3.391,0.929,2.133,-3.391
"42718",1.664,5.118,2.233,5.595,3.73,9.219,0.207,-4.227,1.004,5.994,-4.227
"42719",0.29,0.438,-0.84,1.187,0.029,9.608,-0.809,-1.735,0.045,7.758,-1.735
"42720",1.84,2.231,-2.967,-1.767,1.619,9.277,0.829,-1.686,-2.454,-0.749,-2.967
"42721",3.379,3.999,-3.374,-3.866,7.355,4.364,5.956,-1.289,-0.46,-2.103,-3.866
"42722",6.858,0.292,-4.295,-1.577,4.643,-0.77,1.032,-0.964,3.58,-0.615,-4.295
"42723",4.636,2.093,-2.956,-2.784,0.541,3.732,-0.596,-0.637,0.417,-4.71,-4.71
"42724",9.208,-0.224,2.603,-3.075,9.04,7.611,1.748,0.153,-4.314,-0.814,-4.314
"42725",8.107,2.217,-2.96,3.972,9.515,-1.919,4.011,7.025,-7.35,-3.701,-7.35
"42726",10.982,0.276,-2.971,3.05,4.215,0.686,0.361,2.464,-7.588,-3.67,-7.588
"42727",4.535,2.1,-0.103,4.552,-0.174,5.27,3.725,2.153,-3.796,-4.543,-4.543
"42728",0.257,3.62,2.221,1.736,2.712,0.63,1.979,4.418,0.051,-4.223,-4.223
"42729",-3.393,3.866,3.939,2.713,-1.791,-2.762,1.168,4.479,4.256,-1.614,-3.393
"42730",-3.532,5.303,0.273,3.83,-4.533,0.565,-0.359,1.884,-0.624,1.673,-4.533
"42731",-1.419,6.795,-2.525,1.904,-1.875,-2.642,-0.285,1.498,-2.783,-1.3,-2.783
"42732",-1.295,9.702,-2.678,2.976,-2.885,-4.3,-0.519,1.367,-1.352,-1.765,-4.3
"42733",-5.855,8.971,-1.388,6.16,4.224,-2.88,5.568,5.803,-2.057,-3.074,-5.855
"42734",-3.996,7.317,-0.734,8.383,3.152,-0.225,4.357,5.292,3.934,-2.631,-3.996
"42735",-3.066,5.842,2.936,8.989,1.074,-4.398,3.461,7.871,2.978,-0.542,-4.398
"42736",-0.335,6.159,3.257,5.26,5.867,-2.41,3.903,9.619,0.653,7.172,-2.41
"42737",-0.428,8.275,4.983,2.74,9.92,2.597,3.376,7.133,2.793,3.924,-0.428
"42738",0.342,8.209,-1.136,6.403,9.034,-0.368,6.251,6.982,-1.236,-0.366,-1.236
"42739",-2.305,6.72,-2.532,4.83,3.58,3.553,9.531,2.567,0.323,5.067,-2.532
"42740",-0.535,4.553,0.216,2.877,4.035,1.336,10.94,-0.91,5.543,7.629,-0.91
"42741",4.446,5.654,1.452,5.163,3.829,0.578,11.096,-0.666,7.768,3.612,-0.666
"42742",4.215,-1.035,2.8,-0.895,-1.854,0.581,7.662,2.594,4.435,0.634,-1.854
"42743",4.483,2.251,1.185,1.229,-1.31,1.173,6.654,-1.422,5.991,-1.621,-1.621
"42744",1.418,0.776,-0.182,4.386,1.334,4.8,5.579,-2.993,7.176,-3.661,-3.661
"42745",-1.81,2.015,0.178,1.366,0.494,5.702,2.315,-4.012,3.032,-6.063,-6.063
"42746",-3.414,2.636,5.214,3.596,2.818,8.886,-2.608,-5.04,0.464,-3.491,-5.04
"42747",3.383,1.142,5.355,-0.412,7.876,7.935,2.647,-4.149,1.427,2.838,-4.149
"42748",0.282,4.441,4.713,-0.411,6.663,3.533,2.005,-3.075,5.277,-0.684,-3.075
"42749",1.622,4.837,5.873,-1.737,3.13,4.6,4.78,-3.933,4.608,-2.305,-3.933
"42750",-1.609,6.237,7.371,-1.552,6.117,4.789,1.803,2.828,5.68,-4.725,-4.725
"42751",-1.941,3.585,7.591,-0.984,8.714,5.49,-3.114,5.75,1.83,-3.372,-3.372
"42752",1.848,3.742,1.895,2.207,8.81,8.953,-0.407,6.835,2.807,-1.158,-1.158
"42753",7.521,2.472,4.697,1.544,6.12,5.443,0.44,8.141,3.325,4.604,0.44
"42754",4.789,2.679,8.056,3.324,4.027,1.44,1.642,6.408,4.401,1.754,1.44
"42755",4.556,0.832,8.596,2.633,5.42,6.316,-2.131,3.112,6.197,1.654,-2.131
"42756",10.619,1.048,9.748,6.746,-0.371,3.724,-0.644,4.187,5.713,-0.758,-0.758
"42757",11.659,-0.76,9.141,7.649,3.728,4.403,4.411,-2.562,7.029,-1.493,-2.562
"42758",8.044,5.743,7.509,3.686,8.821,10.997,9.278,-1.47,-0.566,4.49,-1.47
"42759",4.178,5.462,7.798,5.164,7.923,7.272,8.955,2.464,-1.813,9.99,-1.813
"42760",8.039,6.343,8.446,5.184,8.162,8.24,6.456,2.899,-2.891,4.14,-2.891
"42761",9.225,2.822,7.844,5.906,7.454,7.038,4.088,0.885,0.071,2.242,0.071
"42762",10.531,6.819,10.295,4.884,6.791,9.418,1.162,1.699,3.242,0.613,0.613
"42763",12.816,10.975,10.48,5.597,7.573,8.344,2.413,-2.878,8.354,-1.644,-2.878
"42764",7.711,10.768,5.315,6.183,2.048,0.968,3.024,3.839,8.114,-3.361,-3.361
"42765",6.224,7.762,5.544,3.429,7.736,-0.282,4.879,6.017,2.725,-4.514,-4.514
"42766",1.969,4.587,5.127,5.988,7.069,1.999,1.379,8.923,3.429,1.45,1.379
"42767",4.397,3.046,4.123,4.79,4.153,1.152,3.484,9.633,4.313,3.989,1.152
"42768",1.097,4.807,7.739,3.232,3.232,2.541,6.518,6.379,5.132,1.653,1.097
"42769",1.755,2.008,7.338,7.25,1.034,3.211,7.52,5.993,8.569,6.183,1.034
"42770",-2.57,2.389,-1.469,8.207,0.851,2.976,1.727,9.151,4.247,0.079,-2.57
"42771",-1.234,2.183,1.728,9.137,1.94,2.225,3.753,8.337,4.322,1.507,-1.234
"42772",3.231,3.602,4.996,9.115,-0.497,-0.323,5.351,9.051,4.158,4.029,-0.497
"42773",0.702,9.202,4.046,7.549,-3.613,-0.357,3.772,9.896,2.141,3.835,-3.613
